"FULL_NAME","ANIMAL_ID","CAPDATE","SPECIES","SPECIES_COMMON","SPECIES_SCIENTIFIC","SEX","FLEN","CATCH_COND","CATCH CONDITION","FATE CODE","FATE","NET","DAY","MONTH","YEAR","BEACH","CODE","LATITUDE","LONGITUDE","...9","...11","OWNER","DATATYPE"
"UVONGO","S_UVO19006",2019-05-27,"S_COP","COPPER SHARK","CARCHARHINUS BRACHYURUS","M",1410,"4","ROTTEN","5","NO DATA/DUMPED","01","27","05","2019","UVO",33,-30.83617778,30.401175,NA,NA,"KZNSB","NETS_DRUMLINES"
"UVONGO","S_UVO18002",2018-05-18,"S_SCA","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI","F",1200,"4","ROTTEN","5","NO DATA/DUMPED","01","18","05","2018","UVO",33,-30.83617778,30.401175,NA,NA,"KZNSB","NETS_DRUMLINES"
"UVONGO","S_UVO19008",2019-12-09,"S_SCA","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI","M",1090,"4","ROTTEN","5","NO DATA/DUMPED","01","09","12","2019","UVO",33,-30.83617778,30.401175,NA,NA,"KZNSB","NETS_DRUMLINES"
"UVONGO","S_UVO15002",2015-04-17,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","M",1200,"4","ROTTEN","5","NO DATA/DUMPED","01","17","04","2015","UVO",33,-30.83617778,30.401175,NA,NA,"KZNSB","NETS_DRUMLINES"
"UVONGO","S_UVO16010",2016-11-29,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","F",800,"4","ROTTEN","5","NO DATA/DUMPED","01","29","11","2016","UVO",33,-30.83617778,30.401175,NA,NA,"KZNSB","NETS_DRUMLINES"
"MARGATE","H_M.G15003",2015-03-25,"H_HSH","HARDNOSED HOUND","MUSTELUS MOSIS","F",1200,"1",NA,NA,"1","10D","25","03","2015","M.G",34,-30.86177778,30.37898333,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"KENT BAY (SYS)","H_SYS15002",2015-04-01,"H_HSH","HARDNOSED HOUND","MUSTELUS MOSIS","F",1240,"1",NA,NA,"1","1D","01","04","2015","SYS",37,-30.94699444,30.30580833,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"KENT BAY (SYS)","H_SYS18001",2018-02-07,"H_MAN","UNID. MANTA","MANTA SP.","U",5000,"1",NA,NA,"2","1D","07","02","2018","SYS",37,-30.94699444,30.30580833,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"UVONGO","H_UVO19001",2019-02-03,"H_MAN","UNID. MANTA","MANTA SP.","U",4500,"1",NA,NA,"2","1D","03","02","2019","UVO",33,-30.83617778,30.401175,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"RAMSGATE","H_RAM17002",2017-04-20,"H_SOM","SMOOTH-HOUND","MUSTELUS MUSTELUS","F",1320,"4",NA,NA,"5","2D","20","04","2017","RAM",35,-30.89106389,30.35292778,"ROTTEN","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"RAMSGATE","H_RAM17003",2017-05-23,"H_SOM","SMOOTH-HOUND","MUSTELUS MUSTELUS","F",1270,"2",NA,NA,"3","1D","23","05","2017","RAM",35,-30.89106389,30.35292778,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","H_SAN17001",2017-03-09,"H_SOM","SMOOTH-HOUND","MUSTELUS MUSTELUS","F",1340,"1",NA,NA,"2","1D","09","03","2017","SAN",39,-30.93923889,30.31066389,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","H_SAN18003",2018-06-13,"H_SOM","SMOOTH-HOUND","MUSTELUS MUSTELUS","F",1260,"1",NA,NA,"2","3D","13","06","2018","SAN",39,-30.93923889,30.31066389,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.15002",2015-04-23,"S_BLA","BLACKTIP SHARK","CARCHARHINUS LIMBATUS","F",1840,"2",NA,NA,"3","4D","23","04","2015","ST.",32,-30.820825,30.41074722,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G15018",2015-06-04,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",750,"2",NA,NA,"3","5D","04","06","2015","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G16005",2016-07-29,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",980,"2",NA,NA,"5","8D","29","07","2016","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G17005",2017-08-26,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",730,"1",NA,NA,"2","5D","26","08","2017","M.G",34,-30.86177778,30.37898333,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G17006",2017-09-05,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",760,"2",NA,NA,"3","7D","05","09","2017","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G17007",2017-09-06,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",750,"1",NA,NA,"2","6D","06","09","2017","M.G",34,-30.86177778,30.37898333,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G18006",2018-06-12,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",960,"2",NA,NA,"7","1D","12","06","2018","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","LEFT AS BAIT","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G19008",2019-07-11,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",2690,"4",NA,NA,"5","15D","11","07","2019","M.G",34,-30.86177778,30.37898333,"ROTTEN","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G19009",2019-07-11,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",600,"4",NA,NA,"5","15D","11","07","2019","M.G",34,-30.86177778,30.37898333,"ROTTEN","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G19012",2019-10-28,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",870,"2",NA,NA,"3","5D","28","10","2019","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G19015",2019-12-06,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",800,"2",NA,NA,"3","9D","06","12","2019","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"RAMSGATE","S_RAM16011",2016-08-30,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","U",NA,"6",NA,NA,"5","2D","30","08","2016","RAM",35,-30.89106389,30.35292778,"SCAVENGED REMAINS","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"RAMSGATE","S_RAM19006",2019-07-09,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",760,"2",NA,NA,"3","5D","09","07","2019","RAM",35,-30.89106389,30.35292778,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN17002",2017-01-20,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",815,"1",NA,NA,"1","2D","20","01","2017","SAN",39,-30.93923889,30.31066389,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN17007",2017-10-12,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",760,"2",NA,NA,"3","3D","12","10","2017","SAN",39,-30.93923889,30.31066389,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN19004",2019-05-09,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",2560,"2",NA,NA,"3","4D","09","05","2019","SAN",39,-30.93923889,30.31066389,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN19005",2019-06-11,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",760,"2",NA,NA,"3","3D","11","06","2019","SAN",39,-30.93923889,30.31066389,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN19007",2019-09-04,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",2250,"1",NA,NA,"2","3D","04","09","2019","SAN",39,-30.93923889,30.31066389,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"SOUTHBROOM","S_SOB15006",2015-10-15,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",870,"1",NA,NA,"2","3D","15","10","2015","SOB",36,-30.90968056,30.33916667,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"SOUTHBROOM","S_SOB19004",2019-10-28,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","U",NA,"6",NA,NA,"7","2D","28","10","2019","SOB",36,-30.90968056,30.33916667,"SCAVENGED REMAINS","LEFT AS BAIT","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.15004",2015-10-07,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",1000,"1",NA,NA,"1","2D","07","10","2015","ST.",32,-30.820825,30.41074722,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.17013",2017-11-28,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",1300,"1",NA,NA,"1","3D","28","11","2017","ST.",32,-30.820825,30.41074722,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.17014",2017-11-29,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",1000,"2",NA,NA,"7","2D","29","11","2017","ST.",32,-30.820825,30.41074722,"DEAD BUT FRESH","LEFT AS BAIT","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.18005",2018-07-01,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",770,"1",NA,NA,"2","1D","01","07","2018","ST.",32,-30.820825,30.41074722,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.18010",2018-11-27,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",840,"2",NA,NA,"3","4D","27","11","2018","ST.",32,-30.820825,30.41074722,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"KENT BAY (SYS)","S_SYS15004",2015-04-09,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",NA,"6",NA,NA,"5","4D","09","04","2015","SYS",37,-30.94699444,30.30580833,"SCAVENGED REMAINS","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"KENT BAY (SYS)","S_SYS17002",2017-10-20,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",750,"1",NA,NA,"2","4D","20","10","2017","SYS",37,-30.94699444,30.30580833,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"KENT BAY (SYS)","S_SYS19002",2019-12-09,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",810,"2",NA,NA,"3","1D","09","12","2019","SYS",37,-30.94699444,30.30580833,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"TRAFALGAR","S_TRA15001",2015-01-12,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","U",NA,"6",NA,NA,"5","3D","12","01","2015","TRA",40,-30.95176944,30.30488056,"SCAVENGED REMAINS","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"TRAFALGAR","S_TRA15002",2015-02-20,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",750,"2",NA,NA,"3","4D","20","02","2015","TRA",40,-30.95176944,30.30488056,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"TRAFALGAR","S_TRA15008",2015-10-08,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","U",NA,"6",NA,NA,"5","3D","08","10","2015","TRA",40,-30.95176944,30.30488056,"SCAVENGED REMAINS","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"TRAFALGAR","S_TRA19002",2019-01-16,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",790,"2",NA,NA,"3","2D","16","01","2019","TRA",40,-30.95176944,30.30488056,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"TRAFALGAR","S_TRA19005",2019-05-10,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",1480,"2",NA,NA,"3","3D","10","05","2019","TRA",40,-30.95176944,30.30488056,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"TRAFALGAR","S_TRA19006",2019-05-27,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",2890,"2",NA,NA,"5","4D","27","05","2019","TRA",40,-30.95176944,30.30488056,"DEAD BUT FRESH","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"TRAFALGAR","S_TRA19007",2019-11-25,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","U",830,"6",NA,NA,"5","3D","25","11","2019","TRA",40,-30.95176944,30.30488056,"SCAVENGED REMAINS","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT15010",2015-08-27,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",680,"1",NA,NA,"1","3D","27","08","2015","UMT",30,-30.71176944,30.48480278,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT15012",2015-09-17,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",800,"1",NA,NA,"1","2D","17","09","2015","UMT",30,-30.71176944,30.48480278,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT16026",2016-09-01,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",2400,"1",NA,NA,"1","2D","01","09","2016","UMT",30,-30.71176944,30.48480278,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT17003",2017-02-23,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",810,"2",NA,NA,"3","3D","23","02","2017","UMT",30,-30.71176944,30.48480278,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT17005",2017-04-26,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",2660,"2",NA,NA,"3","4D","26","04","2017","UMT",30,-30.71176944,30.48480278,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT17008",2017-05-19,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",1300,"1",NA,NA,"2","1D","19","05","2017","UMT",30,-30.71176944,30.48480278,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT19011",2019-08-26,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",1950,"2",NA,NA,"3","3D","26","08","2019","UMT",30,-30.71176944,30.48480278,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT19011",2019-08-26,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","M",1950,"2",NA,NA,"3","3D","26","08","2019","UMT",30,-30.71176944,30.48480278,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"UVONGO","S_UVO18001",2018-04-26,"S_DUS","DUSKY SHARK","CARCHARHINUS OBSCURUS","F",2600,"1",NA,NA,"2","3D","26","04","2018","UVO",33,-30.83617778,30.401175,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"SOUTHBROOM","S_SOB15004",2015-05-28,"S_GRE","GREAT WHITE","CARCHARODON CARCHARIAS","M",2110,"1",NA,NA,"1","1D","28","05","2015","SOB",36,-30.90968056,30.33916667,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"SOUTHBROOM","S_SOB16003",2016-07-29,"S_GRE","GREAT WHITE","CARCHARODON CARCHARIAS","F",1820,"1",NA,NA,"1","1D","29","07","2016","SOB",36,-30.90968056,30.33916667,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"SOUTHBROOM","S_SOB18004",2018-05-14,"S_GRE","GREAT WHITE","CARCHARODON CARCHARIAS","U",NA,"6",NA,NA,"5","4D","14","05","2018","SOB",36,-30.90968056,30.33916667,"SCAVENGED REMAINS","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"SOUTHBROOM","S_SOB19003",2019-08-29,"S_GRE","GREAT WHITE","CARCHARODON CARCHARIAS","M",1980,"1",NA,NA,"1","5D","29","08","2019","SOB",36,-30.90968056,30.33916667,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT18009",2018-08-08,"S_GRE","GREAT WHITE","CARCHARODON CARCHARIAS","F",1700,"1",NA,NA,"1","1D","08","08","2018","UMT",30,-30.71176944,30.48480278,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G17009",2017-10-07,"S_MAK","MAKO SHARK","ISURUS OXYRHINCHUS","M",2170,"1",NA,NA,"2","12D","07","10","2017","M.G",34,-30.86177778,30.37898333,"ALIVE","LOST OR RELEASED (NOT TAGGED)","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G19011",2019-10-26,"S_MAK","MAKO SHARK","ISURUS OXYRHINCHUS","F",2670,"2",NA,NA,"3","2D","26","10","2019","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G17002",2017-05-18,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","F",960,"2",NA,NA,"3","10D","18","05","2017","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN16003",2016-07-29,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","U",NA,"6",NA,NA,"5","4D","29","07","2016","SAN",39,-30.93923889,30.31066389,"SCAVENGED REMAINS","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN17005",2017-05-26,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","F",950,"2",NA,NA,"3","4D","26","05","2017","SAN",39,-30.93923889,30.31066389,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.15001",2015-01-06,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","M",910,"2",NA,NA,"3","2D","06","01","2015","ST.",32,-30.820825,30.41074722,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"KENT BAY (SYS)","S_SYS16002",2016-03-24,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","M",930,"2",NA,NA,"3","2D","24","03","2016","SYS",37,-30.94699444,30.30580833,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT15005",2015-02-18,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","M",890,"2",NA,NA,"3","4D","18","02","2015","UMT",30,-30.71176944,30.48480278,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT16008",2016-03-23,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","M",1020,"2",NA,NA,"3","4D","23","03","2016","UMT",30,-30.71176944,30.48480278,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT16011",2016-05-05,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","F",880,"1",NA,NA,"1","4D","05","05","2016","UMT",30,-30.71176944,30.48480278,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT16027",2016-12-02,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","F",770,"1",NA,NA,"1","2D","02","12","2016","UMT",30,-30.71176944,30.48480278,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT18004",2018-05-08,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","M",830,"1",NA,NA,"1","4D","08","05","2018","UMT",30,-30.71176944,30.48480278,"ALIVE","TAGGED & RELEASED","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT19002",2019-02-12,"S_SAN","SANDBAR SHARK","CARCHARHINUS PLUMBEUS","M",960,"2",NA,NA,"3","4D","12","02","2019","UMT",30,-30.71176944,30.48480278,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G19014",2019-12-06,"S_SCA","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI","F",1000,"2",NA,NA,"3","10D","06","12","2019","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN15002",2015-01-27,"S_SCA","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI","F",1090,"2",NA,NA,"3","3D","27","01","2015","SAN",39,-30.93923889,30.31066389,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN17001",2017-01-12,"S_SCA","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI","M",1160,"2",NA,NA,"3","2D","12","01","2017","SAN",39,-30.93923889,30.31066389,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN19006",2019-07-02,"S_SCA","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI","F",1630,"2",NA,NA,"3","4D","02","07","2019","SAN",39,-30.93923889,30.31066389,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.18001",2018-01-05,"S_SCA","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI","M",1070,"2",NA,NA,"3","1D","05","01","2018","ST.",32,-30.820825,30.41074722,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT17006",2017-05-09,"S_SCA","SCALLOPED HAMMERHEAD","SPHYRNA LEWINI","F",1310,"2",NA,NA,"3","3D","09","05","2017","UMT",30,-30.71176944,30.48480278,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G15004",2015-04-30,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","M",930,"2",NA,NA,"3","4D","30","04","2015","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"MARGATE","S_M.G16001",2016-04-13,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","M",1040,"2",NA,NA,"3","7D","13","04","2016","M.G",34,-30.86177778,30.37898333,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN15004",2015-07-01,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","F",1050,"2",NA,NA,"3","1D","01","07","2015","SAN",39,-30.93923889,30.31066389,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SAN LAMEER","S_SAN16001",2016-02-16,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","F",1080,"2",NA,NA,"3","2D","16","02","2016","SAN",39,-30.93923889,30.31066389,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SOUTHBROOM","S_SOB15005",2015-06-01,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","F",920,"3",NA,NA,"3","4D","01","06","2015","SOB",36,-30.90968056,30.33916667,"STARTING TO ROT","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SOUTHBROOM","S_SOB17001",2017-02-16,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","M",1030,"2",NA,NA,"3","1D","16","02","2017","SOB",36,-30.90968056,30.33916667,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"SOUTHBROOM","S_SOB18001",2018-02-01,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","F",1310,"2",NA,NA,"7","1D","01","02","2018","SOB",36,-30.90968056,30.33916667,"DEAD BUT FRESH","LEFT AS BAIT","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.15006",2015-10-23,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","M",910,"2",NA,NA,"3","1D","23","10","2015","ST.",32,-30.820825,30.41074722,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.16001",2016-01-26,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","F",940,"2",NA,NA,"3","4D","26","01","2016","ST.",32,-30.820825,30.41074722,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"ST.MICHAELS","S_ST.16005",2016-03-25,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","M",1020,"2",NA,NA,"3","4D","25","03","2016","ST.",32,-30.820825,30.41074722,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"KENT BAY (SYS)","S_SYS15006",2015-04-17,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","F",890,"2",NA,NA,"3","3D","17","04","2015","SYS",37,-30.94699444,30.30580833,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"KENT BAY (SYS)","S_SYS16003",2016-03-25,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","F",1020,"2",NA,NA,"3","2D","25","03","2016","SYS",37,-30.94699444,30.30580833,"DEAD BUT FRESH","SENT TO HQ","KZNSB","NETS_DRUMLINES"
"UMTENTWENI","S_UMT15006",2015-03-09,"S_SMO","SMOOTH HAMMERHEAD","SPHYRNA ZYGAENA","M",1100,"6",NA,NA,"5","3D","09","03","2015","UMT",30,-30.71176944,30.48480278,"SCAVENGED REMAINS","NO DATA/DUMPED","KZNSB","NETS_DRUMLINES"
