"DIVEID","LOCATION","SITENAME","LATITUDE","LONGITUDE","DATE","DEPTH","TEMP","SPECIES_COMMON","ABUNDANCE","SPECIES_SCIENTIFIC","DAY","MONTH","YEAR","OWNER","DATATYPE"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10.2,13,"CATSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10.2,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10.2,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10.2,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10.2,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10.2,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10.2,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10.2,13,"SHYSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10.2,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10,13,"CATSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10,13,"SHYSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",10,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.9,13,"CATSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.9,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.9,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.9,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.9,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.9,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.9,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.9,13,"SHYSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.9,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.3,13,"CATSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.3,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.3,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.3,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.3,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.3,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.3,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.3,13,"SHYSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",9.3,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",8.4,13,"CATSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",8.4,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",8.4,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",8.4,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",8.4,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",8.4,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",8.4,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",8.4,13,"SHYSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",8.4,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",7.7,13,"CATSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",7.7,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",7.7,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",7.7,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",7.7,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",7.7,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",7.7,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",7.7,13,"SHYSHARK",0,NA,"13","11","2020","SANPARKS","UVC-S"
"NA","WC","Die Kom",-34.14305556,18.30777778,"13/11/2020",7.7,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","13","11","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",7,13,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",7,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",7,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",7,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",7,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",7,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",7,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",7,13,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",7,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",6,13,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",6,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",6,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",6,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",6,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",6,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",6,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",6,13,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",6,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",5,13,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",8.6,14,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",8.6,14,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",8.6,14,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",8.6,14,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",8.6,14,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",8.6,14,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",8.6,14,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",8.6,14,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",8.6,14,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.3,14,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.3,14,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.3,14,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.3,14,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.3,14,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.3,14,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.3,14,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.3,14,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.3,14,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.3,14,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.3,14,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.3,14,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.3,14,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.3,14,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.3,14,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.3,14,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.3,14,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.3,14,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.1,14,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.1,14,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.1,14,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.1,14,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.1,14,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.1,14,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.1,14,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.1,14,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",10.1,14,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.4,14,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.4,14,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.4,14,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.4,14,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.4,14,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.4,14,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.4,14,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.4,14,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","The Sentinel",-34.0636,18.33222,"10/12/2020",9.4,14,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",8,12,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",8,12,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",8,12,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",8,12,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",8,12,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",8,12,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",8,12,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",8,12,"SHYSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",8,12,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","10","12","2020","SANPARKS","UVC-S"
"NA","WC","Ratelklip",-34.0972,18.34472,"10/12/2020",10,12,"CATSHARK",0,NA,"10","12","2020","SANPARKS","UVC-S"
