"Deployment.No.","Date","Project.Name","Location","Management","Bait.Type","LONGITUDE","LATITUDE","Distance.to.center..km.","Time.in..24hr.","Time.Out..24hr.","Deployment.Time","Total.Video.Time..m.","Video.Method","Depth..m.","Temp","Camera.Type","Frame.Rate","Resolution","Habitat","Total.MaxN","Total.MaxN.SR","Species.Richness","Sharks","Rays","DATATYPE","OWNER","DATE_FORMATTED","DAY","MONTH","YEAR","SPECIES_COMMON","ABUNDANCE","SPECIES_SCIENTIFIC"
109,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.388209,-34.588042,26.81355868,"9:35","12:03","2:28",90.83,"Mono-BRUVs",8.6,20.9,"GoPro Hero 6",60,"1080p","Sand",2,1,2,1,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Smooth Hound",0,"Mustelus mustelus"
109,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.388209,-34.588042,26.81355868,"9:35","12:03","2:28",90.83,"Mono-BRUVs",8.6,20.9,"GoPro Hero 6",60,"1080p","Sand",2,1,2,1,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Spotted Gully",0,"Triakis megalopterus"
109,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.388209,-34.588042,26.81355868,"9:35","12:03","2:28",90.83,"Mono-BRUVs",8.6,20.9,"GoPro Hero 6",60,"1080p","Sand",2,1,2,1,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Soupfin",0,"Galeorhinus galeus"
109,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.388209,-34.588042,26.81355868,"9:35","12:03","2:28",90.83,"Mono-BRUVs",8.6,20.9,"GoPro Hero 6",60,"1080p","Sand",2,1,2,1,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Blue Stingray",0,"Dasyatis chrysonota"
109,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.388209,-34.588042,26.81355868,"9:35","12:03","2:28",90.83,"Mono-BRUVs",8.6,20.9,"GoPro Hero 6",60,"1080p","Sand",2,1,2,1,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Butterfly Ray",0,"Unknown"
109,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.388209,-34.588042,26.81355868,"9:35","12:03","2:28",90.83,"Mono-BRUVs",8.6,20.9,"GoPro Hero 6",60,"1080p","Sand",2,1,2,1,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
109,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.388209,-34.588042,26.81355868,"9:35","12:03","2:28",90.83,"Mono-BRUVs",8.6,20.9,"GoPro Hero 6",60,"1080p","Sand",2,1,2,1,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
109,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.388209,-34.588042,26.81355868,"9:35","12:03","2:28",90.83,"Mono-BRUVs",8.6,20.9,"GoPro Hero 6",60,"1080p","Sand",2,1,2,1,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Eagle Ray",0,"Unknown"
109,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.388209,-34.588042,26.81355868,"9:35","12:03","2:28",90.83,"Mono-BRUVs",8.6,20.9,"GoPro Hero 6",60,"1080p","Sand",2,1,2,1,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Batoids",1,NA
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Dark Shyshark",0,"Haploblepharus pictus"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Great White.Shark",0,"Carcharodon carcharias"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Leopard Catshark",1,"Poroderma pantherinum"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Pyjama Catshark",1,"Poroderma africanum"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Ragged Tooth",0,"Carcharias taurus"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Smooth Hound",0,"Mustelus mustelus"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Spotted Gully",3,"Triakis megalopterus"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Soupfin",0,"Galeorhinus galeus"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Blue Stingray",0,"Dasyatis chrysonota"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Butterfly Ray",0,"Unknown"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Eagle Ray",0,"Unknown"
110,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.404635,-34.581826,25.16113621,"12:15","14:25","2:10",88.42,"Mono-BRUVs",6.8,20.9,"GoPro Hero 6",60,"1080p","Reef",5,5,3,5,0,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Batoids",0,NA
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Bronze Whaler",1,"Carcharhinus brachyurus"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Dark Shyshark",1,"Haploblepharus pictus"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Great White.Shark",0,"Carcharodon carcharias"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Leopard Catshark",0,"Poroderma pantherinum"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Pyjama Catshark",0,"Poroderma africanum"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Ragged Tooth",0,"Carcharias taurus"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Smooth Hound",0,"Mustelus mustelus"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Spotted Gully",1,"Triakis megalopterus"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Soupfin",0,"Galeorhinus galeus"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Blue Stingray",0,"Dasyatis chrysonota"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Butterfly Ray",0,"Unknown"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Eagle Ray",1,"Unknown"
111,"4/12/2019","De Hoop","Martha's Point","Inside Reserve","Sardine",20.403565,-34.584784,25.40309564,"12:12","14:28","2:16",74.93,"Mono-BRUVs",7.3,21,"GoPro Hero 6",60,"1080p","Reef",4,4,4,3,1,"BRUVS","ALBANO_P",2019-04-12,"12","04","2019","Batoids",0,NA
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Dark Shyshark",0,"Haploblepharus pictus"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Great White.Shark",0,"Carcharodon carcharias"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Leopard Catshark",0,"Poroderma pantherinum"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Pyjama Catshark",0,"Poroderma africanum"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Ragged Tooth",0,"Carcharias taurus"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Smooth Hound",0,"Mustelus mustelus"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Spotted Gully",0,"Triakis megalopterus"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Soupfin",0,"Galeorhinus galeus"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Blue Stingray",0,"Dasyatis chrysonota"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Butterfly Ray",0,"Unknown"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Eagle Ray",0,"Unknown"
112,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.860411,-34.415988,20.65131015,"8:06","10:25","2:19",91.52,"Mono-BRUVs",9.1,20.1,"GoPro Hero 6",60,"1080p","Reef",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Batoids",0,NA
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Dark Shyshark",0,"Haploblepharus pictus"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Great White.Shark",0,"Carcharodon carcharias"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Leopard Catshark",0,"Poroderma pantherinum"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Pyjama Catshark",0,"Poroderma africanum"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Ragged Tooth",0,"Carcharias taurus"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Smooth Hound",0,"Mustelus mustelus"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Spotted Gully",0,"Triakis megalopterus"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Soupfin",0,"Galeorhinus galeus"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Blue Stingray",0,"Dasyatis chrysonota"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Butterfly Ray",0,"Unknown"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Eagle Ray",0,"Unknown"
113,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.857438,-34.404967,20.82405418,"10:36","11:56","1:20",91.28,"Mono-BRUVs",7.3,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Batoids",0,NA
114,"4/14/2019","De Hoop","St. Sebastian's Bay","Outside Reserve","Sardine",20.855701,-34.408604,20.52628748,"10:33","11:58","1:25",77.05,"Mono-BRUVs",5.6,20.7,"GoPro Hero 6",60,"1080p","Sand",2,2,2,2,0,"BRUVS","ALBANO_P",2019-04-14,"14","04","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
